token_ids,price
42497,3411.1665
42498,2769.7407
42499,22745.693
42500,20823.068
42501,3618.558
42502,2582.6694
42503,8827.994
42504,3518.4646
42505,2355.1477
42506,2867.9854
42507,3462.5654
42508,7580.7114
42509,33151.215
42510,2891.374
42511,3374.489
42512,4267.051
42513,4151.4385
42514,2606.0508
42515,10179.629
42516,3680.9746
42517,2736.0598
42518,2849.8882
42519,3232.0476
42520,3768.4097
42521,4014.5757
42522,2657.9387
42523,6708.144
42524,2464.0847
42525,2523.7356
42526,24150.959
42527,3715.168
42528,2960.911
42529,2577.8357
42530,2764.8967
42531,3008.7756
42532,3985.9817
42533,2492.6572
42534,2554.8513
42535,3599.0857
42536,2539.7346
42537,2243.798
42538,3072.75
42539,4233.1855
42540,3680.1753
42541,28399.205
42542,2601.4211
42543,3445.0723
42544,2604.947
42545,26418.045
42546,2658.002
42547,2257.096
42548,21163.062
42549,4137.648
42550,3330.5251
42551,21561.041
42552,9475.416
42553,28596.84
42554,3406.697
42555,3829.2427
42556,2907.6833
42557,2932.3635
42558,36552.0
42559,21514.207
42560,2939.803
42561,3329.4065
42562,3809.5796
42563,2560.2314
42564,2756.8303
42565,2703.6685
42566,2927.7205
42567,3522.3325
42568,3364.1907
42569,5237.3794
42570,4356.077
42571,2617.3286
42572,2705.3096
42573,3560.875
42574,3516.1082
42575,5061.9453
42576,3188.9226
42577,3847.7842
42578,2926.4998
42579,24027.668
42580,8560.152
42581,8060.1196
42582,3751.726
42583,3545.8848
42584,3032.796
42585,8706.794
42586,2800.572
42587,25704.092
42588,2465.5244
42589,2422.214
42590,2976.7268
42591,2687.3218
42592,3190.641
42593,4047.4043
42594,10563.901
42595,24125.326
42596,5141.6255
42597,30695.71
42598,2957.6333
42599,29809.48
42600,2812.9045
42601,3003.0544
42602,3162.476
42603,8605.183
42604,2397.549
42605,4428.0747
42606,3806.9622
42607,3484.418
42608,25983.633
42609,2650.118
42610,2742.8313
42611,3300.51
42612,4351.8174
42613,4494.115
42614,2781.4102
42615,4237.089
42616,2340.1523
42617,21061.682
42618,3470.6982
42619,3800.2422
42620,2573.3083
42621,3733.9624
42622,5664.0415
42623,2804.3984
42624,27349.656
42625,3075.3508
42626,2766.6602
42627,3666.9949
42628,3117.688
42629,2833.48
42630,3978.4763
42631,3447.195
42632,3048.427
42633,25639.61
42634,2644.6252
42635,3545.5188
42636,2416.5742
42637,2892.884
42638,2615.466
42639,2091.5618
42640,3611.2878
42641,24898.76
42642,4216.578
42643,2547.344
42644,5029.491
42645,3430.1294
42646,3816.2097
42647,3330.988
42648,2871.9402
42649,2824.3103
42650,21800.316
42651,2331.3728
42652,3313.0964
42653,3008.3105
42654,368978.16
42655,2776.76
42656,4055.3691
42657,2517.5315
42658,2588.2844
42659,2725.3096
42660,24634.162
42661,2375.073
42662,3887.752
42663,3401.8064
42664,3015.246
42665,4290.657
42666,2824.2844
42667,3570.0964
42668,5280.393
42669,6855.0933
42670,4914.894
42671,33518.457
42672,3094.0193
42673,30585.281
42674,2515.8967
42675,2818.5383
42676,3264.4668
42677,3970.03
42678,2430.6365
42679,3509.939
42680,2312.832
42681,5710.5664
42682,4731.6123
42683,4994.934
42684,3054.389
42685,3229.8645
42686,4749.3413
42687,22796.795
42688,3255.786
42689,5473.707
42690,3435.2234
42691,27944.352
42692,3314.5085
42693,3357.8657
42694,2600.8496
42695,2656.2754
42696,2522.8164
42697,4187.7607
42698,11079.393
42699,2720.015
42700,2744.5273
42701,3631.928
42702,3274.439
42703,2579.4727
42704,3852.4517
42705,4649.7173
42706,2891.9539
42707,2619.7131
42708,2453.6729
42709,24894.951
42710,24993.908
42711,2446.2256
42712,2639.8113
42713,3306.382
42714,2493.5059
42715,3756.756
42716,2581.5872
42717,2836.0776
42718,3499.8132
42719,2819.833
42720,3703.7031
42721,27147.033
42722,3328.5186
42723,4061.2397
42724,2462.317
42725,3409.4395
42726,3460.657
42727,7577.835
42728,3541.4768
42729,3104.85
42730,7112.6763
42731,4310.8823
42732,3631.0198
42733,2904.0872
42734,3463.8286
42735,30030.887
42736,4186.391
42737,21117.38
42738,3711.0913
42739,6818.9106
42740,2669.9465
42741,2523.7356
42742,4244.3667
42743,2799.2998
42744,3551.052
42745,2724.167
42746,2521.9053
42747,2844.3994
42748,3585.9648
42749,2713.6812
42750,2832.7034
42751,2516.0684
42752,4643.0024
42753,3140.1743
42754,2894.3574
42755,27840.148
42756,3415.9807
42757,4965.7944
42758,11670.426
42759,5714.177
42760,3635.8381
42761,3882.2146
42762,28436.97
42763,3020.8982
42764,5682.3433
42765,2402.7334
42766,2865.7212
42767,2500.2878
42768,3388.889
42769,3808.9666
42770,2563.5918
42771,2685.0737
42772,2895.29
42773,4926.3887
42774,4137.094
42775,3224.6104
42776,8204.617
42777,2939.0032
42778,3322.78
42779,4611.3833
42780,2539.3208
42781,25747.125
42782,5473.833
42783,2328.0488
42784,2638.964
42785,2920.6357
42786,3322.78
42787,3147.9224
42788,2456.676
42789,32520.96
42790,3683.7869
42791,24691.979
42792,2767.058
42793,3256.8806
42794,2695.368
42795,2870.6348
42796,2360.2825
42797,3610.3376
42798,2862.3198
42799,4018.5247
42800,2594.8044
42801,2842.5608
42802,2712.2163
42803,2658.0654
42804,4753.629
42805,3439.4858
42806,2353.672
42807,2731.1772
42808,4354.1816
42809,28230.467
42810,3563.341
42811,3761.4075
42812,3505.4517
42813,3494.4187
42814,22636.986
42815,2901.0586
42816,4287.8374
42817,27876.92
42818,4033.2568
42819,3446.022
42820,3456.0984
42821,3473.8623
42822,3021.7551
42823,3561.4602
42824,3054.4639
42825,3321.5742
42826,2834.941
42827,21247.328
42828,2528.8135
42829,2797.978
42830,4750.0605
42831,3726.6975
42832,3412.9578
42833,2705.8333
42834,2463.3257
42835,2492.5852
42836,2608.6116
42837,4743.152
42838,2356.3726
42839,2847.9785
42840,3140.3135
42841,2526.1619
42842,4913.8027
42843,2283.253
42844,28332.367
42845,3247.7769
42846,2653.0054
42847,2654.9033
42848,1940.189
42849,2876.511
42850,3314.7986
42851,3659.892
42852,2984.7283
42853,3226.9705
42854,29074.98
42855,2231.156
42856,3460.682
42857,2599.384
42858,3016.3167
42859,3144.0835
42860,4209.018
42861,2648.6116
42862,31914.418
42863,6775.805
42864,2387.7256
42865,32635.705
42866,3978.8447
42867,4421.61
42868,4189.941
42869,3667.1707
42870,2679.7002
42871,2624.9963
42872,24086.57
42873,5722.657
42874,5265.821
42875,8176.4204
42876,3074.203
42877,4018.983
42878,2829.7183
42879,2676.5112
42880,2933.2156
42881,3508.897
42882,2387.7256
42883,3995.8936
42884,23373.902
42885,25262.219
42886,2565.9038
42887,3128.1436
42888,2576.986
42889,2459.2478
42890,2494.5564
42891,2748.3396
42892,2861.6821
42893,3002.1982
42894,2719.0803
42895,4178.7656
42896,3007.3728
42897,11735.034
42898,2945.8113
42899,2785.5073
42900,3172.9656
42901,7720.2144
42902,3152.4136
42903,2496.574
42904,3549.964
42905,2931.282
42906,2985.7673
42907,2614.184
42908,3806.9622
42909,2953.3708
42910,2623.188
42911,3281.8066
42912,2378.1016
42913,2491.74
42914,5045.681
42915,5437.286
42916,2524.4192
42917,2891.0664
42918,2780.1685
42919,2711.2817
42920,2305.04
42921,2770.7605
42922,2263.889
42923,3469.7031
42924,3485.7852
42925,2338.469
42926,2612.4644
42927,2515.8967
42928,2712.5315
42929,3414.5
42930,4303.9023
42931,3975.563
42932,25828.639
42933,4505.386
42934,22400.383
42935,3062.9004
42936,7372.888
42937,3012.4775
42938,5588.361
42939,2496.574
42940,2460.7937
42941,23796.568
42942,7388.732
42943,2887.8901
42944,4071.8962
42945,2346.0164
42946,4587.034
42947,3838.3445
42948,20292.16
42949,23239.41
42950,2459.1003
42951,4321.955
42952,3264.505
42953,14080.657
42954,16203.336
42955,5902.437
42956,2418.2207
42957,6989.4404
42958,2912.379
42959,4209.8936
42960,3471.241
42961,4158.1626
42962,3548.3762
42963,2826.4983
42964,2727.0347
42965,21718.64
42966,3104.5225
42967,2895.6174
42968,26809.943
42969,3146.8293
42970,2997.8765
42971,3700.1829
42972,2850.219
42973,4367.6533
42974,2562.0413
42975,2925.4272
42976,4885.1094
42977,24640.748
42978,3546.2812
42979,2664.3347
42980,4496.941
42981,3465.8657
42982,2682.8794
42983,2953.308
42984,2908.271
42985,2941.1504
42986,2876.991
42987,4293.819
42988,4306.6978
42989,3132.3762
42990,2899.8955
42991,3638.8535
42992,31630.9
42993,6974.6675
42994,5028.265
42995,2498.3367
42996,3122.815
42997,2634.0383
42998,3704.8967
42999,2914.8738
43000,2654.0815
43001,3557.3542
43002,3576.6152
43003,5764.9663
43004,3773.8472
43005,5922.2163
43006,6951.7476
43007,2721.9985
43008,30321.496
43009,2310.789
43010,2988.8755
43011,3843.2595
43012,3026.1877
43013,2534.8855
43014,6750.4517
43015,36220.94
43016,3282.9705
43017,2437.4438
43018,7697.581
43019,2663.266
43020,2926.2063
43021,2756.8638
43022,3883.3486
43023,2140.1396
43024,2649.7393
43025,9819.227
43026,3560.8662
43027,4297.199
43028,2859.356
43029,3504.7097
43030,29557.852
43031,2680.2695
43032,3534.712
43033,4228.865
43034,4193.8394
43035,3662.566
43036,25078.604
43037,2337.4663
43038,2734.2192
43039,2587.1824
43040,4018.664
43041,20104.574
43042,2648.6116
43043,10138.626
43044,3661.059
43045,2770.2783
43046,5324.6104
43047,3067.1914
43048,2990.524
43049,2521.6711
43050,2813.2654
43051,23870.93
43052,3147.3381
43053,5229.764
43054,2898.3416
43055,4337.0405
43056,3028.8909
43057,3295.9282
43058,3506.2656
43059,2564.3154
43060,3447.8525
43061,3508.3586
43062,3208.5132
43063,26819.037
43064,2615.9402
43065,3202.3655
43066,3303.2673
43067,259137.39
43068,2274.382
43069,2706.1714
43070,2776.7866
43071,2667.5742
43072,3110.8486
43073,5261.7896
43074,2685.2354
43075,2536.7644
43076,27145.066
43077,2858.2512
43078,2584.228
43079,9711.934
43080,3565.7852
43081,3740.2935
43082,3592.118
43083,2906.2146
43084,4730.217
43085,5269.538
43086,3407.2307
43087,3529.052
43088,2864.2417
43089,2489.08
43090,4535.695
43091,2767.2576
43092,3332.789
43093,2937.365
43094,2527.805
43095,3377.1733
43096,2933.551
43097,2743.9678
43098,25870.062
43099,1959.2606
43100,3861.5862
43101,4341.844
43102,2532.987
43103,5326.907
43104,3584.314
43105,5064.636
43106,2695.864
43107,3432.37
43108,3492.123
43109,3161.9402
43110,30506.717
43111,3083.2795
43112,6682.0986
43113,2290.3745
43114,2663.0925
43115,31510.625
43116,3266.9167
43117,2823.8381
43118,2685.2354
43119,3316.4304
43120,2519.9443
43121,3642.7766
43122,11097.102
43123,2728.3765
43124,2621.323
43125,4384.331
43126,6722.5903
43127,2677.3948
43128,2966.1091
43129,2053.153
43130,3681.4172
43131,2375.2869
43132,4845.1646
43133,4774.714
43134,3546.5312
43135,4882.5806
43136,2527.3367
43137,3752.6978
43138,3550.659
43139,5672.2397
43140,2893.362
43141,3177.6658
43142,2739.4944
43143,2685.2354
43144,2805.4583
43145,2875.646
43146,3726.8984
43147,2716.0676
43148,2727.0347
43149,5107.4966
43150,4214.559
43151,4168.403
43152,3066.8257
43153,2437.7014
43154,3833.8022
43155,3158.54
43156,2305.04
43157,4365.0312
43158,35202.207
43159,5074.5728
43160,1955.2815
43161,28058.6
43162,4538.5435
43163,3770.6238
43164,5305.2026
43165,4593.3604
43166,3787.3801
43167,2755.6633
43168,4576.69
43169,2916.1978
43170,2786.6743
43171,2395.7925
43172,2664.7832
43173,2732.0952
43174,6102.623
43175,4405.019
43176,3425.832
43177,3681.307
43178,8254.419
43179,6510.851
43180,2842.7588
43181,2785.7234
43182,2996.833
43183,3990.8206
43184,2779.554
43185,2679.8948
43186,5198.853
43187,3111.9158
43188,4095.995
43189,2605.0007
43190,2904.7798
43191,3042.0947
43192,24437.098
43193,2524.3115
43194,3775.9585
43195,3135.8713
43196,3029.6843
43197,2755.6633
43198,29609.355
43199,3444.3699
43200,2467.2905
43201,3879.4766
43202,3800.3047
43203,2891.462
43204,3303.242
43205,2883.589
43206,24245.238
43207,2570.3115
43208,3301.341
43209,22931.406
43210,3843.1763
43211,2579.4094
43212,2464.3696
43213,4465.039
43214,9104.5625
43215,3665.4868
43216,22739.637
43217,24156.896
43218,3157.7483
43219,17977.975
43220,2750.9077
43221,2525.6138
43222,2847.689
43223,3610.4502
43224,2467.2905
43225,2337.4663
43226,2714.1526
43227,2612.7473
43228,2671.1558
43229,8399.211
43230,2428.4578
43231,4573.6016
43232,25891.215
43233,3656.6802
43234,23072.969
43235,24125.027
43236,2497.9475
43237,2911.8677
43238,25555.445
43239,2469.288
43240,3055.6606
43241,3145.047
43242,7276.746
43243,3407.8174
43244,2472.9983
43245,3879.0474
43246,3072.735
43247,2411.6775
43248,4326.3936
43249,3852.5405
43250,2950.7988
43251,4586.927
43252,4209.9224
43253,4371.513
43254,2511.9568
43255,9206.067
43256,4178.8247
43257,25673.582
43258,7988.6924
43259,3074.203
43260,4268.797
43261,2481.358
43262,4572.7695
43263,2908.1594
43264,2755.6633
43265,2926.0515
43266,3007.6938
43267,3578.621
43268,5529.089
43269,3372.1755
43270,2815.864
43271,2762.6924
43272,2695.9631
43273,3486.5254
43274,3693.8003
43275,2336.4329
43276,2333.778
43277,2730.2422
43278,3445.2966
43279,8321.549
43280,5441.597
43281,2869.2239
43282,2740.7324
43283,2699.3684
43284,3246.194
43285,2870.4607
43286,2507.0393
43287,3236.339
43288,3466.0278
43289,6779.028
43290,2575.9553
43291,2859.6155
43292,4716.9365
43293,3065.723
43294,2920.7092
43295,2624.4448
43296,2971.4258
43297,3325.127
43298,28869.742
43299,3096.461
43300,7898.8105
43301,2364.4148
43302,2928.0413
43303,4183.566
43304,2976.0396
43305,3262.9932
43306,2542.047
43307,2765.64
43308,2699.4458
43309,2537.7017
43310,2951.7627
43311,4655.9033
43312,35499.832
43313,2226.3262
43314,3789.491
43315,4302.739
43316,2530.7588
43317,4406.939
43318,3121.046
43319,22821.195
43320,3522.8687
43321,4818.7476
43322,3259.8772
43323,2828.003
43324,3637.989
43325,20759.566
43326,3549.4565
43327,2612.9158
43328,2958.4338
43329,3365.941
43330,4140.4346
43331,2916.9575
43332,3413.9255
43333,3731.3335
43334,2775.9038
43335,2622.44
43336,2492.7363
43337,2797.1482
43338,3707.8728
43339,2955.1511
43340,2695.204
43341,2573.8438
43342,2411.4314
43343,3129.3262
43344,3041.981
43345,4386.1914
43346,2766.7556
43347,2976.7485
43348,22183.34
43349,2347.3792
43350,21241.229
43351,2590.8838
43352,22441.225
43353,2603.578
43354,2623.6958
43355,6809.9146
43356,2866.837
43357,2756.5708
43358,22803.22
43359,3337.9724
43360,3359.5132
43361,3074.203
43362,3279.7478
43363,3249.531
43364,3049.8413
43365,2493.5059
43366,2687.9705
43367,2555.822
43368,2742.9429
43369,3309.5764
43370,3129.2256
43371,5484.5864
43372,4072.8699
43373,5356.9814
43374,4561.084
43375,2596.7725
43376,2849.39
43377,2950.0564
43378,4015.1196
43379,31786.277
43380,3728.942
43381,24537.379
43382,2852.3098
43383,3240.301
43384,3577.1348
43385,5529.7593
43386,2795.3547
43387,4515.769
43388,3175.2322
43389,3704.11
43390,4730.637
43391,4299.284
43392,2785.7292
43393,3069.5278
43394,4075.638
43395,2751.6328
43396,2486.0789
43397,2672.0642
43398,2764.7246
43399,25151.52
43400,4656.8965
43401,2657.5095
43402,2990.0393
43403,3209.3071
43404,2493.115
43405,2651.871
43406,29172.752
43407,2511.3801
43408,2882.255
43409,29326.973
43410,2925.4011
43411,3447.195
43412,2722.0183
43413,3170.9053
43414,2697.934
43415,2783.5747
43416,27630.723
43417,24314.01
43418,2665.0767
43419,2745.4187
43420,3562.2712
43421,2625.5596
43422,4040.194
43423,2565.118
43424,3281.8894
43425,6033.22
43426,2551.9263
43427,3615.0615
43428,3549.2954
43429,3948.8489
43430,2644.7258
43431,3106.0374
43432,2525.181
43433,4534.932
43434,3748.1304
43435,2357.2708
43436,4465.0415
43437,4521.821
43438,2517.7786
43439,4333.095
43440,2861.6357
43441,5586.3623
43442,3182.319
43443,2901.43
43444,2985.81
43445,3518.4841
43446,2603.1272
43447,3382.707
43448,3501.953
43449,3885.2456
43450,2582.6694
43451,2985.991
43452,3348.8267
43453,3707.6135
43454,3101.3147
43455,4946.489
43456,2781.372
43457,10569.586
43458,4395.8213
43459,2719.875
43460,2497.185
43461,3008.3105
43462,4069.098
43463,3283.081
43464,3258.6582
43465,5005.197
43466,3427.3962
43467,2341.926
43468,3188.2998
43469,2964.253
43470,2742.9775
43471,3556.1504
43472,2920.286
43473,3408.1125
43474,2608.199
43475,4421.848
43476,2705.4385
43477,4511.273
43478,3936.608
43479,4104.6797
43480,3555.6936
43481,3821.6265
43482,3343.789
43483,25552.201
43484,3065.403
43485,3015.6138
43486,2554.0435
43487,4028.5098
43488,2539.5234
43489,6704.742
43490,2814.9468
43491,2734.475
43492,2533.0537
43493,2487.2473
43494,27260.748
43495,26588.889
43496,3432.68
43497,4069.3042
43498,2539.3208
43499,2914.818
43500,4570.456
43501,2432.3179
43502,3335.5398
43503,3364.432
43504,3274.6194
43505,6853.9644
43506,2579.6606
43507,4437.0215
43508,2803.9783
43509,3417.8958
43510,2646.0752
43511,2729.3882
43512,2709.9255
43513,2800.0542
43514,2427.2305
43515,24334.43
43516,2893.514
43517,2577.4739
43518,3089.8862
43519,3397.1008
43520,2430.877
43521,3131.7354
43522,5267.309
43523,2697.8599
43524,4544.0054
43525,4327.2695
43526,2820.8347
43527,6153.5825
43528,2652.4575
43529,2727.127
43530,2248.5632
43531,2682.749
43532,3891.886
43533,5519.427
43534,31866.432
43535,2817.3337
43536,29038.107
43537,6199.3325
43538,2595.4492
43539,3979.2905
43540,4045.196
43541,2697.8599
43542,3265.3525
43543,3718.4004
43544,2542.0942
43545,3351.5186
43546,2847.952
43547,2529.1772
43548,2699.4458
43549,2478.131
43550,2729.4573
43551,2445.7327
43552,4468.618
43553,3545.504
43554,3865.0935
43555,3097.5623
43556,3956.0764
43557,2946.3064
43558,39936.79
43559,32995.45
43560,2650.6362
43561,3450.6304
43562,5562.902
43563,4491.47
43564,29753.682
43565,3380.8403
43566,12211.807
43567,6136.797
43568,2562.13
43569,2877.5894
43570,3893.825
43571,23401.055
43572,3039.9414
43573,3720.041
43574,3793.958
43575,4709.964
43576,25253.088
43577,2624.7698
43578,2892.6318
43579,3257.0356
43580,3609.6907
43581,2603.286
43582,2158.2292
43583,3171.3748
43584,2763.1875
43585,3538.594
43586,3857.991
43587,2725.5571
43588,8600.506
43589,2686.4043
43590,3534.1472
43591,2854.4429
43592,2855.4026
43593,6415.8677
43594,26762.395
43595,3356.2742
43596,3016.9556
43597,2423.75
43598,9925.97
43599,4293.117
43600,2685.2354
43601,3133.914
43602,3102.1614
43603,2732.32
43604,27101.414
43605,22242.385
43606,3081.9036
43607,2983.2634
43608,4135.3457
43609,2711.8328
43610,2249.169
43611,3054.08
43612,3244.3054
43613,3103.3245
43614,2388.872
43615,3438.0923
43616,3089.7812
43617,4500.626
43618,2599.0867
43619,2576.5562
43620,9115.184
43621,2764.7246
43622,2400.6365
43623,1851.4723
43624,3405.8682
43625,2952.307
43626,28192.8
43627,2706.0422
43628,2984.6155
43629,3806.66
43630,3818.489
43631,6443.6045
43632,2789.097
43633,3993.5918
43634,7865.1035
43635,2695.4253
43636,2954.2876
43637,29477.594
43638,4382.4307
43639,2440.52
43640,2516.0684
43641,4021.8928
43642,2350.5613
43643,2826.018
43644,4393.3535
43645,24493.982
43646,2874.079
43647,2771.4272
43648,2625.5596
43649,3037.557
43650,2927.4731
43651,27013.873
43652,2527.3367
43653,2519.5945
43654,25847.488
43655,2828.1758
43656,2726.9465
43657,4385.1714
43658,2721.6887
43659,8151.251
43660,2925.3152
43661,9262.521
43662,2271.982
43663,2770.6445
43664,2628.5657
43665,2981.8445
43666,2427.4153
43667,2973.7817
43668,3652.6035
43669,24956.467
43670,2655.829
43671,2702.998
43672,3060.2932
43673,2576.307
43674,4709.6978
43675,2876.7302
43676,3688.1917
43677,30262.912
43678,3472.7957
43679,3137.4456
43680,3076.3042
43681,6653.262
43682,3409.0454
43683,4560.6855
43684,3184.8176
43685,3538.7654
43686,9322.85
43687,4335.783
43688,2540.8813
43689,4195.1426
43690,3533.8562
43691,3598.6653
43692,7337.6514
43693,3461.1487
43694,3084.1152
43695,4145.607
43696,5394.348
43697,2745.3896
43698,3542.2246
43699,4251.3096
43700,4542.2373
43701,2782.472
43702,4174.481
43703,3970.991
43704,2563.539
43705,2917.8774
43706,3886.834
43707,4429.3022
43708,2765.76
43709,2376.188
43710,2320.3271
43711,3345.8794
43712,2696.6162
43713,2736.5095
43714,2850.6677
43715,2643.6587
43716,2871.6885
43717,5531.9526
43718,2437.8357
43719,4061.127
43720,28168.668
43721,2310.7222
43722,3415.671
43723,2773.3677
43724,2644.7258
43725,3041.7207
43726,30905.479
43727,2551.1123
43728,2482.657
43729,3521.716
43730,24616.086
43731,3540.9812
43732,2687.9146
43733,27102.846
43734,2265.0918
43735,2983.5654
43736,2054.5828
43737,3929.912
43738,4072.6875
43739,2498.3767
43740,5633.2656
43741,2730.975
43742,2902.4778
43743,2957.66
43744,2673.9426
43745,4032.3347
43746,26873.605
43747,5018.9165
43748,2415.2869
43749,2541.0894
43750,2631.6687
43751,2527.586
43752,4949.0015
43753,3631.5886
43754,2811.6868
43755,2648.5322
43756,4069.3594
43757,2755.6633
43758,2758.3137
43759,2584.144
43760,9476.53
43761,3118.6226
43762,6958.9814
43763,2516.6084
43764,2671.5508
43765,3092.8076
43766,2573.095
43767,2961.206
43768,3285.8206
43769,3380.179
43770,3660.8696
43771,3896.014
43772,2862.5518
43773,23859.543
43774,3193.3884
43775,2924.3018
43776,3286.2764
43777,3006.6804
43778,3055.4556
43779,2577.5933
43780,2786.073
43781,2768.598
43782,3509.537
43783,2788.2969
43784,3894.9607
43785,3260.5874
43786,2717.198
43787,2588.8064
43788,2896.5544
43789,2987.6006
43790,24250.828
43791,4018.945
43792,2457.3284
43793,29480.17
43794,2678.026
43795,34684.4
43796,2802.121
43797,2884.3948
43798,2405.5771
43799,2888.5806
43800,2780.933
43801,17107.355
43802,4630.96
43803,3516.0554
43804,20458.799
43805,4614.862
43806,3487.9187
43807,3495.9873
43808,2691.036
43809,2675.989
43810,10514.61
43811,2801.0522
43812,2891.182
43813,29152.912
43814,3548.3823
43815,3801.8914
43816,3323.1975
43817,2878.9238
43818,2556.9055
43819,4291.6445
43820,2600.9675
43821,2504.2883
43822,5056.345
43823,26477.93
43824,2825.5632
43825,2439.204
43826,3704.3586
43827,2394.704
43828,26352.9
43829,2350.5613
43830,24688.408
43831,3056.7893
43832,3958.593
43833,2642.9014
43834,19945.018
43835,3359.0776
43836,2653.4075
43837,3445.2922
43838,2388.872
43839,2661.1665
43840,3068.2876
43841,2905.4583
43842,3216.7744
43843,2623.2854
43844,4226.9727
43845,4239.6655
43846,4216.1914
43847,2415.9768
43848,4214.2485
43849,3407.2969
43850,4182.713
43851,8113.6216
43852,2819.5046
43853,2042.244
43854,2305.04
43855,2466.4426
43856,22165.434
43857,3445.9631
43858,3470.9648
43859,3021.7551
43860,2804.4282
43861,2604.7085
43862,5644.38
43863,9425.321
43864,2527.7742
43865,6632.862
43866,2717.2134
43867,28260.045
43868,4007.3867
43869,3606.6484
43870,26797.955
43871,3994.5781
43872,2820.6414
43873,6915.1895
43874,3015.0957
43875,3158.585
43876,3726.9773
43877,2576.986
43878,5542.446
43879,2989.9292
43880,2854.2224
43881,21190.76
43882,2867.965
43883,2758.6165
43884,2475.5317
43885,2388.872
43886,3564.8396
43887,4951.138
43888,4337.9297
43889,2461.804
43890,4754.853
43891,2765.6313
43892,2845.535
43893,3085.846
43894,3890.466
43895,2660.0593
43896,5068.3477
43897,3688.051
43898,3092.4082
43899,2575.7646
43900,2824.3518
43901,3893.7935
43902,2807.0557
43903,8350.319
43904,3010.2332
43905,3372.503
43906,3805.0652
43907,3232.7896
43908,4928.938
43909,2839.709
43910,3630.9028
43911,3129.4856
43912,4631.8813
43913,3104.6472
43914,4065.5693
43915,2749.1619
43916,3102.3774
43917,2653.0007
43918,6184.2075
43919,2542.616
43920,22701.783
43921,4260.629
43922,24292.287
43923,2824.076
43924,4059.7297
43925,5584.4634
43926,3717.3306
43927,22784.523
43928,3878.754
43929,24503.475
43930,2635.135
43931,29497.598
43932,3566.152
43933,424243.84
43934,11632.915
43935,2656.4463
43936,3899.2703
43937,3206.3313
43938,6110.211
43939,4225.838
43940,4049.1099
43941,3279.0757
43942,3038.4504
43943,3309.3718
43944,2845.8123
43945,5094.3726
43946,3140.5483
43947,2813.4766
43948,3377.5786
43949,4914.815
43950,2983.6675
43951,4266.991
43952,2503.1074
43953,4865.4375
43954,2697.8599
43955,26296.412
43956,2991.3552
43957,3538.044
43958,2729.9883
43959,3701.5686
43960,2510.042
43961,2442.2537
43962,3869.2214
43963,8689.133
43964,31272.885
43965,3023.9678
43966,6269.91
43967,3400.0078
43968,5200.816
43969,7456.5693
43970,2979.442
43971,2939.4338
43972,23482.326
43973,2271.0444
43974,2955.4788
43975,3376.2825
43976,3185.017
43977,6683.104
43978,10464.197
43979,2603.578
43980,2617.2764
43981,3888.0872
43982,3745.6892
43983,2519.9292
43984,2988.1025
43985,3713.3794
43986,3061.1985
43987,2535.9739
43988,2841.5557
43989,2807.272
43990,2870.143
43991,3248.9822
43992,4035.8335
43993,2890.4963
43994,4519.138
43995,3380.8123
43996,3585.2527
43997,4555.4966
43998,3182.4785
43999,6930.7275
44000,2571.1
44001,5468.9272
44002,3168.3884
44003,3587.8965
44004,4256.884
44005,7884.0386
44006,2936.106
44007,3770.9932
44008,2637.7595
44009,24884.95
44010,2808.4788
44011,3453.8855
44012,4312.924
44013,3687.3315
44014,2551.7988
44015,2699.4458
44016,3741.2756
44017,22081.412
44018,2476.577
44019,2891.26
44020,2685.2354
44021,3715.3708
44022,4574.327
44023,4091.7095
44024,2677.231
44025,3038.6758
44026,2756.2646
44027,2822.134
44028,2743.2659
44029,2739.7488
44030,25257.562
44031,2527.6882
44032,2533.8958
44033,3582.8394
44034,2633.6191
44035,3194.3984
44036,3971.1033
44037,4591.2144
44038,4176.3003
44039,2573.9912
44040,7319.946
44041,2745.5647
44042,2814.3096
44043,27774.863
44044,2717.0464
44045,4835.105
44046,4548.676
44047,3045.2917
44048,2839.1362
44049,29995.975
44050,3611.172
44051,4107.165
44052,6992.9277
44053,5338.717
44054,3103.817
44055,3443.058
44056,4499.4395
44057,2536.587
44058,5475.4727
44059,2736.4526
44060,2800.9238
44061,24192.232
44062,2371.438
44063,2440.9417
44064,4549.109
44065,28167.984
44066,2662.772
44067,3979.5159
44068,5044.2085
44069,2651.344
44070,34338.188
44071,23511.277
44072,2196.3894
44073,2744.5872
44074,3720.4329
44075,4040.4065
44076,8873.449
44077,3074.203
44078,3275.6853
44079,3347.5503
44080,3241.035
44081,2935.5525
44082,2875.3376
44083,26173.908
44084,27839.648
44085,2887.3206
44086,3280.6926
44087,4947.3755
44088,3291.7998
44089,9800.613
44090,3910.7253
44091,7047.244
44092,2714.1255
44093,3390.0017
44094,29890.217
44095,2647.0447
44096,3196.817
44097,3282.7576
44098,3366.115
44099,23670.893
44100,2712.9143
44101,2890.6472
44102,6651.071
44103,3515.3674
44104,3121.8425
44105,2515.8967
44106,3387.647
44107,6655.3516
44108,2540.8813
44109,2459.2478
44110,2952.1086
44111,3913.1956
44112,4081.2266
44113,3279.0403
44114,2542.8596
44115,2602.662
44116,2738.1355
44117,3570.3096
44118,2642.4492
44119,4241.257
44120,4059.2395
44121,3899.471
