,token_ids,Artifact,Category,Eastern Resource,Eastern Resource Tier,Environment,Environment Tier,Koda,Northern Resource,Northern Resource Tier,Obelisk Piece,Plot,Sediment,Sediment Tier,Southern Resource,Southern Resource Tier,Western Resource,Western Resource Tier,block_timestamp,price_usd,koda_or_not
12317,11927,74,5,73,3,11,0,9992,51,3,0,-1.3650771799956034,1,0,74,0,62,1,-1.0395064329056274,2957.1785834115462,0
12318,11927,74,5,73,3,11,0,9992,51,3,0,-1.3650771799956034,1,0,74,0,62,1,-1.6219853260386474,21847.121991100827,0
12321,11930,74,5,73,2,11,2,9992,47,1,1,-1.3649730368621604,1,0,74,0,74,0,-1.567801242956506,16171.246557494092,0
12322,11931,74,6,73,2,27,2,9992,31,2,1,-1.364938322484346,1,1,74,0,39,1,-1.5813472637270414,13358.86268875381,0
12323,11932,74,5,51,3,21,0,9992,29,3,1,-1.3649036081065316,1,0,39,2,39,2,-0.3080213112967185,5630.777176917449,0
12324,11932,74,5,51,3,21,0,9992,29,3,1,-1.3649036081065316,1,0,39,2,39,2,-0.5247576436252841,4569.592231112623,0
12325,11933,74,7,29,3,25,0,9992,31,1,1,-1.3648688937287172,1,0,74,0,74,0,-1.6219853260386474,43694.24398220165,0
12337,11945,74,1,42,1,2,1,9992,4,1,1,-1.364452321194945,1,1,62,2,4,3,-1.4729790975627586,8860.022514443328,0
12338,11945,74,1,42,1,2,1,9992,4,1,1,-1.364452321194945,1,1,62,2,4,3,-1.486525118333294,7473.386063781596,0
12339,11946,74,3,36,2,3,1,9992,74,0,0,-1.3644176068171308,1,2,74,0,74,0,-1.1207825575288395,4964.198955150004,0
12343,11950,24,7,74,0,12,2,9992,31,1,0,-1.3642787493058732,1,0,74,0,27,1,-1.0801444952172334,7476.744049612796,0
12345,11952,74,1,74,0,2,2,9992,74,0,1,-1.3642093205502446,1,1,74,0,74,0,-0.050646916656546845,2651.738423033644,0
12349,11956,74,5,62,1,19,3,9992,74,0,0,-1.364070463038987,1,1,31,3,48,2,-1.1207825575288395,6507.3769075000055,0
12351,11958,74,6,74,0,24,3,9992,27,2,1,-1.3640010342833584,1,0,38,1,29,1,-1.4594330767922232,8821.094437599146,0
12355,11962,74,7,74,0,25,0,9992,27,1,1,-1.3638621767721009,1,0,47,2,3,1,-1.6219853260386474,43366.53715233514,0
12372,11979,22,7,29,3,25,2,9992,29,2,1,-1.3632720323492569,1,2,74,0,74,0,-1.608439305268112,19793.29797512347,0
12381,11988,74,1,74,0,2,0,9992,51,1,0,-1.3629596029489277,1,1,74,0,73,1,-1.608439305268112,16654.646439068176,0
12382,11988,74,1,74,0,2,0,9992,51,1,0,-1.3629596029489277,1,1,74,0,73,1,-1.6219853260386474,18269.65576505807,0
12383,11989,74,1,74,0,2,0,9992,27,1,1,-1.3629248885711132,1,0,74,0,74,0,-1.6219853260386474,18269.65576505807,0
12387,11993,74,2,74,0,14,2,2993,74,0,0,-1.3627860310598559,1,2,27,1,47,3,-1.6219853260386474,101042.93920884132,1
12388,11993,74,2,74,0,14,2,2993,74,0,0,-1.3627860310598559,1,2,27,1,47,3,-1.6219853260386474,73734.03671996528,1
12389,11993,74,2,74,0,14,2,2993,74,0,0,-1.3627860310598559,1,2,27,1,47,3,-1.6219853260386474,45059.689106645455,1
12390,11994,74,4,27,2,10,0,9992,74,0,1,-1.3627513166820415,1,1,55,3,3,2,-1.5542552221859707,14538.970362995571,0
12391,11994,74,4,27,2,10,0,9992,74,0,1,-1.3627513166820415,1,1,55,3,3,2,-1.6219853260386474,44786.60008175669,0
12392,11995,74,1,39,1,16,3,9992,74,0,0,-1.3627166023042272,1,0,3,1,54,3,-1.608439305268112,22620.91197156968,0
12396,11999,57,1,74,0,2,2,9992,74,0,0,-1.3625777447929697,1,2,74,0,3,2,-0.5924877474779608,5538.836452946064,0
12413,12016,74,1,74,0,17,3,9992,74,0,1,-1.3619876003701257,1,0,31,1,32,1,-1.567801242956506,15950.72955898281,0
12414,12016,74,1,74,0,17,3,9992,74,0,1,-1.3619876003701257,1,0,31,1,32,1,-1.5813472637270414,13052.72208546987,0
12415,12016,74,1,74,0,17,3,9992,74,0,1,-1.3619876003701257,1,0,31,1,32,1,-1.5948932844975767,15714.29223321423,0
12416,12017,4,4,74,0,1,2,9992,31,1,0,-1.3619528859923111,1,0,74,0,47,2,-1.6219853260386474,20481.676866657024,0
12418,12019,74,1,74,0,26,1,9992,55,2,1,-1.3618834572366825,1,0,74,0,74,0,-1.608439305268112,14138.069982231047,0
12419,12019,74,1,74,0,26,1,9992,55,2,1,-1.3618834572366825,1,0,74,0,74,0,-1.6219853260386474,43421.154957312894,0
12420,12019,74,1,74,0,26,1,9992,55,2,1,-1.3618834572366825,1,0,74,0,74,0,-1.6219853260386474,43557.69946975727,0
12434,12033,74,5,27,1,11,2,9030,74,0,1,-1.3613974559472815,1,2,55,2,42,3,-1.6219853260386474,48334.0265150617,1
12474,12073,74,3,61,1,8,0,9992,74,0,0,-1.360008880834707,1,0,74,0,74,0,-1.5948932844975767,14142.863009892808,0
12476,12075,21,7,74,0,12,2,9992,74,0,1,-1.3599394520790784,1,0,74,0,74,0,-0.3351133528377892,4854.955442169514,0
12479,12078,74,6,74,0,24,1,2065,74,0,1,-1.3598353089456354,1,0,74,0,74,0,-1.3781569521690111,43471.85165020792,1
12481,12080,74,3,74,0,23,1,9992,39,1,0,-1.3597658801900065,1,1,27,1,4,3,-1.608439305268112,16796.027138890488,0
12482,12080,74,3,74,0,23,1,9992,39,1,0,-1.3597658801900065,1,1,27,1,4,3,-1.6219853260386474,36867.01835998264,0
12483,12080,74,3,74,0,23,1,9992,39,1,0,-1.3597658801900065,1,1,27,1,4,3,-1.6219853260386474,40280.63117109215,0
12484,12080,74,3,74,0,23,1,9992,39,1,0,-1.3597658801900065,1,1,27,1,4,3,-1.6219853260386474,21847.121991100827,0
12485,12081,74,4,51,1,1,2,5668,62,1,0,-1.3597311658121922,1,1,73,2,47,3,-1.5948932844975767,100000.04148409056,1
12494,12090,74,3,29,1,23,0,6946,74,0,1,-1.359418736411863,1,0,74,0,9,1,-1.5948932844975767,79428.60437879193,1
12500,12096,74,5,4,1,19,2,9992,74,0,0,-1.3592104501449769,1,0,29,1,74,0,-1.5407092014154353,12535.06271213762,0
12512,12108,74,7,27,1,6,0,1515,74,0,1,-1.3587938776112045,1,0,73,3,27,2,0.15254339490148341,24507.22065174565,1
12514,12110,74,6,74,0,24,2,9992,74,0,1,-1.3587244488555759,1,0,29,1,74,0,-1.6219853260386474,39597.908608870246,0
12515,12111,36,1,55,1,16,1,9992,62,2,1,-1.3586897344777615,1,0,74,0,51,1,-1.5813472637270414,20177.448852805235,0
12522,12118,74,1,74,0,17,4,9992,8,2,1,-1.358446733833061,1,0,36,1,74,0,-0.6602178513306376,5137.914561741093,0
12524,12120,74,3,74,0,23,1,9992,74,0,0,-1.3583773050774324,1,2,31,1,74,0,-1.5136171598743646,10080.884243703138,0
12526,12122,74,3,31,2,28,1,9634,32,2,0,-1.3583078763218035,1,0,27,1,39,2,-1.6219853260386474,79195.81721774049,1
12527,12122,74,3,31,2,28,1,9634,32,2,0,-1.3583078763218035,1,0,27,1,39,2,-1.6219853260386474,73649.37912224978,1
12528,12122,74,3,31,2,28,1,9634,32,2,0,-1.3583078763218035,1,0,27,1,39,2,-1.6219853260386474,43421.154957312894,1
12529,12122,74,3,31,2,28,1,9634,32,2,0,-1.3583078763218035,1,0,27,1,39,2,-1.6219853260386474,21273.63503883443,1
12542,12135,74,6,74,0,27,2,9992,74,0,1,-1.357856589410217,1,2,31,1,74,0,-1.5000711391038293,8678.540066360005,0
12543,12136,74,3,51,2,23,0,9992,9,2,1,-1.3578218750324025,1,0,3,3,36,1,-1.6219853260386474,45578.558253934105,0
12544,12137,74,1,73,1,2,3,9992,42,1,1,-1.3577871606545882,1,2,32,3,29,1,-1.5271631806449,17133.952259795737,0
12545,12137,74,1,73,1,2,3,9992,42,1,1,-1.3577871606545882,1,2,32,3,29,1,-1.5407092014154353,14799.461137556027,0
12548,12140,4,3,73,2,23,0,9992,4,2,1,-1.3576830175211452,1,1,42,1,74,0,-0.37575141514939525,5363.811345098209,0
12552,12144,74,5,12,3,0,4,9992,12,2,1,-1.3575441600098876,1,0,73,1,74,0,-1.0936905159877688,116412.62021384726,0
12553,12145,74,4,74,0,7,2,9992,3,2,0,-1.3575094456320733,1,0,74,0,39,1,-1.6219853260386474,19116.231742213226,0
12556,12148,74,3,74,0,23,3,9992,42,1,0,-1.3574053024986303,1,2,74,0,65,2,0.12545135336041272,4680.217282241072,0
12557,12149,74,1,39,1,17,1,9992,74,0,1,-1.357370588120816,1,0,74,0,74,0,-1.6219853260386474,40826.80922086967,0
12567,12159,74,4,51,1,22,4,9992,55,1,1,-1.3570234443426723,1,1,39,1,52,1,-1.6219853260386474,36867.01835998264,0
12568,12160,74,7,74,0,6,2,9992,29,2,1,-1.356988729964858,1,1,31,3,74,0,-0.3622053943788599,4079.587103698955,0
12569,12160,74,7,74,0,6,2,9992,29,2,1,-1.356988729964858,1,1,31,3,74,0,-1.608439305268112,18379.490976900364,0
12570,12161,74,5,31,1,0,4,9992,39,2,1,-1.3569540155870436,1,1,31,2,32,1,-0.8227701005770618,14306.589293866737,0
12574,12165,74,1,4,1,17,3,9992,74,0,1,-1.3568151580757861,1,0,74,0,74,0,-1.6219853260386474,43694.24398220165,0
12575,12166,44,4,31,1,7,4,9992,74,0,1,-1.3567804436979718,1,0,74,0,29,1,-1.6219853260386474,40963.35373331405,0
12577,12168,7,1,47,2,26,1,9992,74,0,1,-1.3567110149423431,1,1,74,0,29,2,-1.2833348067752637,9736.50678565517,0
12578,12168,7,1,47,2,26,1,9992,74,0,1,-1.3567110149423431,1,1,74,0,29,2,-1.608439305268112,18351.214836935906,0
12586,12176,74,7,74,0,6,1,9992,32,3,1,-1.3564332999198283,1,1,36,1,74,0,-0.8092240798065264,3595.702183410622,0
12587,12176,74,7,74,0,6,1,9992,32,3,1,-1.3564332999198283,1,1,36,1,74,0,-1.296880827545799,6133.898829458432,0
12588,12176,74,7,74,0,6,1,9992,32,3,1,-1.3564332999198283,1,1,36,1,74,0,-1.4594330767922232,7821.370401337909,0
12589,12176,74,7,74,0,6,1,9992,32,3,1,-1.3564332999198283,1,1,36,1,74,0,-1.4729790975627586,6671.075775580859,0
12593,12180,74,4,74,0,7,1,9992,74,0,0,-1.3562944424085708,1,0,39,2,74,0,-1.608439305268112,42385.93380672869,0
12669,12256,74,2,74,0,13,0,9992,3,1,0,-1.3536561496946795,1,2,74,0,29,3,-1.608439305268112,16824.30327885495,0
12670,12256,74,2,74,0,13,0,9992,3,1,0,-1.3536561496946795,1,2,74,0,29,3,-1.608439305268112,13855.30858258643,0
12671,12257,74,3,74,0,3,1,9992,74,0,1,-1.3536214353168652,1,1,74,0,74,0,-1.5136171598743646,8795.571502630988,0
12672,12257,74,3,74,0,3,1,9992,74,0,1,-1.3536214353168652,1,1,74,0,74,0,-1.6219853260386474,45742.41166886735,0
12673,12257,74,3,74,0,3,1,9992,74,0,1,-1.3536214353168652,1,1,74,0,74,0,-1.6219853260386474,42465.34337020223,0
12674,12258,74,1,47,1,2,2,9992,74,0,1,-1.3535867209390509,1,1,42,3,74,0,-1.5407092014154353,11321.992127092042,0
12675,12259,74,6,74,0,24,2,9992,74,0,1,-1.3535520065612365,1,1,74,0,74,0,-1.5407092014154353,11915.048857558768,0
12676,12259,74,6,74,0,24,2,9992,74,0,1,-1.3535520065612365,1,1,74,0,74,0,-1.608439305268112,15834.638380098777,0
12677,12260,74,4,46,2,22,1,9992,74,0,1,-1.3535172921834222,1,2,47,2,51,1,-1.6219853260386474,43666.93507971278,0
12690,12273,74,2,74,0,14,1,9992,74,0,1,-1.3530660052718355,1,1,3,2,74,0,-0.4163894774610013,4279.547310548996,0
12696,12279,74,1,74,0,2,1,9992,74,0,0,-1.3528577190049493,1,0,31,1,74,0,-1.6219853260386474,21546.724063723188,0
12697,12280,74,2,74,0,9,0,9992,74,0,1,-1.352823004627135,1,0,29,2,36,3,-0.172561103591365,3329.9579937511985,0
12700,12283,53,1,4,3,26,1,445,74,0,1,-1.352718861493692,1,0,55,3,74,0,-0.6060337682484962,30610.11803321074,1
12701,12284,74,3,29,1,3,0,9992,39,1,0,-1.3526841471158775,1,0,55,1,74,0,-1.5271631806449,10491.250768305696,0
12702,12285,74,3,74,0,8,1,6591,74,0,1,-1.3526494327380632,1,0,74,0,47,3,-1.2426967444636576,35828.713491256305,1
12703,12285,74,3,74,0,8,1,6591,74,0,1,-1.3526494327380632,1,0,74,0,47,3,-1.3781569521690111,42168.46280002532,1
12707,12289,74,6,74,0,27,4,9992,31,2,1,-1.3525105752268058,1,1,74,0,51,1,-1.4729790975627586,12404.03152022066,0
12711,12293,74,1,73,2,16,3,9992,73,3,1,-1.3523717177155483,1,2,74,0,74,0,-0.2538372282145771,3797.224253762613,0
12724,12306,74,6,74,0,18,1,9992,72,3,1,-1.3519204308039616,1,2,31,2,39,2,-1.567801242956506,22845.561045768925,0
12730,12312,74,1,6,3,16,1,9992,74,0,1,-1.3517121445370754,1,2,3,3,17,2,-1.6219853260386474,30039.79273776364,0
12745,12327,74,4,62,3,1,1,9992,74,0,0,-1.35119142886986,1,1,69,1,47,2,-1.6219853260386474,40417.17568353653,0
12746,12328,74,6,42,3,27,4,9992,36,1,1,-1.3511567144920458,1,0,74,0,74,0,-0.6195797890190315,5537.482039806418,0
12759,12341,74,3,3,1,8,0,9992,74,0,1,-1.350705427580459,1,0,74,0,74,0,-1.215604702922587,5748.509474014011,0
12761,12343,43,1,57,3,2,1,9992,74,0,0,-1.3506359988248304,1,0,62,2,74,0,-1.608439305268112,19793.29797512347,0
12762,12344,74,7,74,0,12,1,7263,74,0,1,-1.350601284447016,1,1,74,0,27,1,-1.5948932844975767,79885.74742557634,1
12765,12347,74,6,74,0,27,1,9992,74,0,1,-1.350497141313573,1,1,74,0,42,1,-1.608439305268112,15834.638380098777,0
12766,12348,59,2,27,3,14,2,9992,27,2,0,-1.3504624269357586,1,1,74,0,42,2,-1.6219853260386474,42328.79885775785,0
12772,12354,74,4,74,0,10,0,9992,74,0,1,-1.3502541406688724,1,1,74,0,74,0,-1.5000711391038293,9819.276002917635,0
12774,12356,74,4,29,2,7,0,9992,36,3,1,-1.3501847119132437,1,2,74,0,4,1,-1.608439305268112,16937.4078387128,0
12775,12357,74,4,74,0,1,0,9992,31,2,1,-1.3501499975354294,1,0,47,1,74,0,-1.5136171598743646,8820.773713240245,0
12787,12369,74,5,74,0,21,1,9992,74,0,1,-1.349733425001657,1,0,47,1,74,0,-1.608439305268112,16258.780479565708,0
12792,12374,74,5,62,1,19,0,9992,29,1,0,-1.3495598531125854,1,2,51,1,32,1,-1.608439305268112,15551.876980454155,0
12794,12376,51,4,36,3,22,0,9992,3,1,0,-1.3494904243569565,1,0,74,0,74,0,-0.443481519002072,5180.661313633884,0
12796,12378,4,2,74,0,13,1,9992,74,0,1,-1.3494209956013279,1,2,74,0,39,1,-1.608439305268112,16878.027944787427,0
12797,12379,74,7,74,0,15,4,9992,74,0,1,-1.3493862812235136,1,2,42,2,42,3,-0.7008559136422436,12375.588576621203,0
12798,12379,74,7,74,0,15,4,9992,74,0,1,-1.3493862812235136,1,2,42,2,42,3,-1.6219853260386474,40963.35373331405,0
12800,12381,59,7,39,2,12,0,9992,47,3,1,-1.349316852467885,1,2,32,1,60,3,-1.6219853260386474,40908.7359283363,0
12803,12384,74,3,74,0,8,2,9992,4,1,1,-1.3492127093344417,1,0,59,1,74,0,-1.608439305268112,16400.16117938802,0
12804,12384,74,3,74,0,8,2,9992,4,1,1,-1.3492127093344417,1,0,59,1,74,0,-1.608439305268112,12300.120884541013,0
12807,12387,74,1,4,1,17,0,9992,32,2,1,-1.3491085662009987,1,0,4,1,55,1,-1.4323410352511525,7908.408397048279,0
12808,12387,74,1,4,1,17,0,9992,32,2,1,-1.3491085662009987,1,0,4,1,55,1,-1.608439305268112,14986.354181164912,0
12810,12389,74,7,74,0,12,2,9992,70,3,0,-1.34903913744537,1,1,27,2,74,0,-1.337518889857405,11449.552983606676,0
12818,12397,74,1,29,2,2,1,9992,29,3,1,-1.348761422422855,1,1,74,0,73,1,-1.608439305268112,16937.4078387128,0
12819,12397,74,1,29,2,2,1,9992,29,3,1,-1.348761422422855,1,1,74,0,73,1,-1.6219853260386474,45878.95618131174,0
12826,12404,74,3,74,0,3,0,9992,20,2,1,-1.3485184217781545,1,0,74,0,27,1,-1.5136171598743646,8568.751607147668,0
12827,12404,74,3,74,0,3,0,9992,20,2,1,-1.3485184217781545,1,0,74,0,27,1,-1.608439305268112,18379.490976900364,0
12828,12404,74,3,74,0,3,0,9992,20,2,1,-1.3485184217781545,1,0,74,0,27,1,-1.608439305268112,16682.922579032638,0
12832,12408,74,7,73,3,25,1,9992,74,0,0,-1.3483795642668972,1,2,74,0,55,1,-1.3917029729395465,8374.247292020853,0
12833,12409,74,1,62,3,17,4,9992,74,0,0,-1.3483448498890829,1,0,55,2,74,0,-1.5000711391038293,13420.422783030936,0
12835,12411,74,2,74,0,9,1,9992,74,0,1,-1.348275421133454,1,0,74,0,74,0,-0.13192304127975896,3121.274442822893,0
12840,12416,60,1,62,3,26,0,9992,42,2,1,-1.3481018492443824,1,2,74,0,47,2,-1.608439305268112,22592.635831605217,0
12841,12417,74,7,74,0,25,1,9992,74,0,1,-1.348067134866568,1,0,27,2,74,0,-1.6219853260386474,16385.34149332562,0
12848,12424,74,5,74,0,11,0,3602,51,2,1,-1.3478241342218675,1,2,3,1,74,0,-1.6219853260386474,106504.71970661652,1
12849,12425,8,4,42,1,7,3,1289,4,2,1,-1.347789419844053,1,0,39,2,31,1,-1.066598474446698,53255.80823563867,1
12850,12425,8,4,42,1,7,3,1289,4,2,1,-1.347789419844053,1,0,39,2,31,1,-1.6219853260386474,46397.825328600375,1
12851,12425,8,4,42,1,7,3,1289,4,2,1,-1.347789419844053,1,0,39,2,31,1,-1.6219853260386474,36293.53140771625,1
12859,12433,74,1,74,0,26,3,9992,62,2,1,-1.3475117048215381,1,0,74,0,74,0,-1.608439305268112,17248.44537832188,0
12876,12450,74,3,74,0,23,2,4002,51,1,1,-1.3469215603986942,1,0,74,0,3,2,-1.4052489937100818,38366.277747771805,1
12877,12450,74,3,74,0,23,2,4002,51,1,1,-1.3469215603986942,1,0,74,0,3,2,-1.5000711391038293,40820.4526317191,1
12878,12450,74,3,74,0,23,2,4002,51,1,1,-1.3469215603986942,1,0,74,0,3,2,-1.5136171598743646,40021.11044750146,1
12896,12468,74,7,74,0,12,1,9992,31,3,0,-1.3462967015980356,1,0,29,2,74,0,-0.0912849789681529,2493.031591882142,0
12899,12471,74,6,74,0,20,3,6087,74,0,1,-1.3461925584645926,1,0,47,1,74,0,-1.6219853260386474,45332.77813153422,1
12901,12473,36,7,74,0,12,1,9992,36,2,1,-1.346123129708964,1,1,60,1,32,2,-1.567801242956506,19111.4732043112,0
12922,12494,65,7,74,0,6,0,9992,32,3,1,-1.3453941277748624,1,0,73,2,74,0,-1.6219853260386474,41919.16532042471,0
12930,12502,74,7,74,0,25,0,9992,27,1,1,-1.3451164127523474,1,2,55,3,74,0,-1.6219853260386474,38232.46348442645,0
12931,12503,74,1,74,0,2,1,9992,31,1,1,-1.345081698374533,1,1,74,0,74,0,-1.6219853260386474,39597.908608870246,0
12934,12506,74,3,62,3,8,0,9992,74,0,1,-1.34497755524109,1,0,51,3,74,0,-1.6219853260386474,38232.46348442645,0
12935,12507,21,1,31,1,2,3,9992,74,0,1,-1.3449428408632758,1,0,74,0,73,2,-1.6219853260386474,38232.46348442645,0
12936,12508,74,1,54,3,16,3,9992,74,0,1,-1.3449081264854614,1,1,74,0,74,0,-1.6219853260386474,39597.908608870246,0
12938,12510,28,4,46,3,22,2,9992,27,1,0,-1.3448386977298326,1,0,74,0,42,2,-1.608439305268112,26655.63438309877,0
12939,12511,74,2,74,0,14,4,9992,36,1,1,-1.3448039833520182,1,2,51,3,4,3,-1.5948932844975767,26285.7251901038,0
12940,12511,74,2,74,0,14,4,9992,36,1,1,-1.3448039833520182,1,2,51,3,4,3,-1.5948932844975767,17142.864254415523,0
12941,12512,74,2,74,0,9,3,9992,39,2,1,-1.344769268974204,1,2,68,1,74,0,-1.5813472637270414,16612.302372744063,0
12942,12513,74,3,29,2,8,3,3245,39,3,0,-1.3447345545963896,1,2,32,1,61,3,-1.5542552221859707,81077.43397133637,1
12956,12527,74,6,74,0,27,3,9992,74,0,1,-1.3442485533069886,1,1,74,0,74,0,-1.608439305268112,15127.734880987222,0
12963,12534,7,6,36,1,27,4,9992,74,0,1,-1.344005552662288,1,0,42,2,31,3,-1.4729790975627586,13550.62266914862,0
12965,12536,74,3,74,0,28,2,9992,73,2,1,-1.3439361239066594,1,0,55,2,74,0,-1.5000711391038293,9170.62223507114,0
12977,12548,74,1,36,1,2,2,9992,42,1,1,-1.343519551372887,1,1,74,0,74,0,-0.3080213112967185,3828.9284803038654,0
12978,12548,74,1,36,1,2,2,9992,42,1,1,-1.343519551372887,1,1,74,0,74,0,-0.5112116228547487,4535.233001137588,0
13013,12583,74,6,74,0,18,0,1123,74,0,1,-1.3423045481493845,1,1,74,0,47,3,-1.608439305268112,74168.31512678409,1
13031,12601,74,5,74,0,21,2,9992,74,0,1,-1.341679689348726,1,2,4,1,74,0,-0.24029120744404175,3798.0289022666334,0
13032,12602,57,2,25,1,14,0,9992,36,2,1,-1.3416449749709116,1,1,73,2,36,3,-1.256242765234193,12950.42514267072,0
13035,12605,74,1,74,0,26,3,9992,62,3,0,-1.3415408318374686,1,1,74,0,31,1,-0.7414939759538497,4484.459619546919,0
13044,12614,24,1,31,2,26,4,9992,74,0,0,-1.3412284024371395,1,2,74,0,74,0,-1.608439305268112,38172.78895202383,0
13047,12617,74,2,62,1,4,0,9992,47,1,1,-1.3411242593036963,1,0,74,0,74,0,-0.5789417267074255,4589.552438889301,0
13048,12617,74,2,62,1,4,0,9992,47,1,1,-1.3411242593036963,1,0,74,0,74,0,-1.1614206198404455,5219.435177068189,0
13049,12617,74,2,62,1,4,0,9992,47,1,1,-1.3411242593036963,1,0,74,0,74,0,-1.6219853260386474,16112.25246843686,0
13057,12625,74,4,74,0,10,2,2051,55,3,1,-1.3408465442811814,1,0,29,1,47,1,-1.608439305268112,93311.26188272492,1
13061,12629,74,2,74,0,9,0,9992,74,0,1,-1.340707686769924,1,0,74,0,74,0,-1.5813472637270414,13637.172328102848,0
13063,12631,74,5,74,0,19,1,9992,74,0,0,-1.3406382580142953,1,0,74,0,74,0,-1.5407092014154353,11052.420885970803,0
13064,12631,74,5,74,0,19,1,9992,74,0,0,-1.3406382580142953,1,0,74,0,74,0,-1.608439305268112,16965.401217277617,0
13065,12632,74,1,32,2,26,0,9992,74,0,1,-1.340603543636481,1,1,3,2,74,0,-0.5112116228547487,4094.307570471434,0
13067,12634,74,6,62,1,24,2,9992,62,1,0,-1.3405341148808523,1,0,74,0,4,1,-1.608439305268112,15551.876980454155,0
13068,12635,74,7,74,0,15,2,8756,74,0,1,-1.340499400503038,1,0,29,3,0,1,-1.3646109313984758,56460.35495681399,1
13069,12636,74,1,74,0,26,1,9992,74,0,1,-1.3404646861252234,1,0,74,0,74,0,-1.608439305268112,13431.166483119498,0
13073,12640,74,3,74,0,23,2,9992,74,0,1,-1.340325828613966,1,0,74,0,47,2,-0.2538372282145771,3831.2800766663136,0
13074,12640,74,3,74,0,23,2,9992,74,0,1,-1.340325828613966,1,0,74,0,47,2,-0.7685860174949204,3433.7632070492928,0
13077,12643,8,4,27,1,22,3,9992,74,0,1,-1.340221685480523,1,0,29,1,3,3,-1.6219853260386474,47380.94581819992,0
13078,12644,74,7,74,0,6,1,9992,73,2,1,-1.3401869711027086,1,0,62,1,47,2,-1.296880827545799,6925.369646162746,0
13079,12644,74,7,74,0,6,1,9992,73,2,1,-1.3401869711027086,1,0,62,1,47,2,-1.6219853260386474,47107.85679331116,0
13101,12666,74,6,74,0,18,3,9992,31,1,0,-1.3394232547907927,1,0,3,2,32,3,-1.6219853260386474,40936.04483082517,0
13105,12670,74,6,27,1,27,0,9992,3,1,1,-1.3392843972795354,1,0,29,3,42,1,-1.5136171598743646,9576.84003151798,0
13106,12670,74,6,27,1,27,0,9992,3,1,1,-1.3392843972795354,1,0,29,3,42,1,-1.5948932844975767,14000.00580777268,0
13114,12678,74,7,74,0,12,0,9992,32,1,0,-1.3390066822570204,1,0,74,0,74,0,-1.608439305268112,14703.592781520292,0
13116,12680,74,6,74,0,18,2,9992,74,0,1,-1.3389372535013917,1,1,5,3,62,1,-0.172561103591365,4852.2245051803175,0
13117,12680,74,6,74,0,18,2,9992,74,0,1,-1.3389372535013917,1,1,5,3,62,1,-0.2538372282145771,3916.419633925565,0
13122,12685,74,4,73,2,7,2,9992,47,3,0,-1.3387636816123198,1,0,62,1,36,3,-1.1478745990699102,7210.33446767411,0
13130,12693,14,5,74,0,19,1,2323,74,0,1,-1.338485966589805,1,0,36,2,74,0,-1.5948932844975767,92857.18137808407,1
13135,12698,74,6,74,0,27,2,9992,74,0,1,-1.3383123947007334,1,0,74,0,74,0,-1.6219853260386474,47107.85679331116,0
13142,12705,74,6,39,1,24,0,9992,38,2,0,-1.3380693940560329,1,1,74,0,74,0,-1.608439305268112,16371.885039423556,0
13144,12707,74,7,74,0,12,1,9992,32,1,1,-1.337999965300404,1,2,74,0,74,0,-1.6219853260386474,50521.469604420665,0
13149,12712,74,2,32,2,14,1,9992,74,0,1,-1.3378263934113324,1,1,74,0,42,3,-1.0395064329056274,3462.0627317988838,0
13150,12712,74,2,32,2,14,1,9992,74,0,1,-1.3378263934113324,1,1,74,0,42,3,-1.4729790975627586,7692.584253716678,0
13157,12719,20,5,74,0,21,0,9992,74,0,0,-1.3375833927666319,1,2,74,0,74,0,-0.7008559136422436,6373.428116959922,0
13158,12719,20,5,74,0,21,0,9992,74,0,0,-1.3375833927666319,1,2,74,0,74,0,-1.3917029729395465,10153.774841575285,0
13164,12725,74,3,73,3,8,1,4239,4,1,1,-1.3373751064997457,1,2,59,1,51,1,-0.0912849789681529,24283.090610418403,1
13205,12766,74,1,29,3,2,2,9474,42,2,0,-1.335951817009357,1,0,74,0,36,1,-1.2426967444636576,48350.84885645039,1
13206,12767,74,1,3,3,16,3,9992,74,0,0,-1.3359171026315426,1,0,31,2,36,1,-1.1343285782993748,6318.621022832404,0
13207,12768,74,4,74,0,7,4,9992,74,0,1,-1.3358823882537283,1,0,4,3,74,0,-1.1072365367583041,8975.958295986069,0
13208,12769,74,4,51,1,10,1,9992,4,1,1,-1.3358476738759137,1,2,74,0,74,0,-1.5407092014154353,12103.748726343636,0
13209,12770,74,1,74,0,17,1,9992,74,0,1,-1.3358129594980994,1,2,74,0,74,0,-1.5542552221859707,10718.711609769893,0
13210,12771,74,2,74,0,4,0,9992,51,2,0,-1.335778245120285,1,0,29,3,27,1,-1.1885126613815162,6082.824769133871,0
13212,12773,74,7,53,1,6,0,9992,74,0,1,-1.3357088163646564,1,0,62,1,74,0,-1.5000711391038293,9841.643374222687,0
13213,12773,74,7,53,1,6,0,9992,74,0,1,-1.3357088163646564,1,0,62,1,74,0,-1.5407092014154353,10782.849644849564,0
13215,12775,21,7,67,3,25,0,9992,74,0,1,-1.3356393876090278,1,0,74,0,74,0,-1.6219853260386474,27281.59358638716,0
